,accuracy,loss,val_accuracy,val_loss
0,0.737500011920929,0.6061901450157166,0.824999988079071,0.5389742851257324
1,0.762499988079071,0.612143874168396,0.8187500238418579,0.5488768219947815
2,0.918749988079071,0.2186119556427002,0.8687499761581421,0.3141401410102844
3,0.8062499761581421,0.4840715527534485,0.887499988079071,0.3233965039253235
4,0.8812500238418579,0.34013164043426514,0.925000011920929,0.1643717736005783
