,loss,accuracy,val_loss,val_accuracy,epoch
0,0.7214462757110596,0.7956249713897705,0.27261245250701904,0.8999999761581421,0
1,0.2781331539154053,0.8912500143051147,0.20746950805187225,0.90625,1
