,accuracy,loss,val_accuracy,val_loss
0,0.9364062547683716,0.16792196035385132,0.9537500143051147,0.14016957581043243
1,0.9424999952316284,0.15148141980171204,0.9312499761581421,0.1766655147075653
2,0.9446874856948853,0.14750578999519348,0.949999988079071,0.13897795975208282
3,0.948406457901001,0.15185466408729553,0.9387500286102295,0.16566221415996552
4,0.9482812285423279,0.1429872065782547,0.9506250023841858,0.1249736100435257
