,accuracy,loss,val_accuracy,val_loss
0,0.6520312428474426,0.7761048674583435,0.7018749713897705,0.6082587838172913
1,0.8643749952316284,0.35417845845222473,0.9256250262260437,0.24342823028564453
2,0.9212499856948853,0.21373723447322845,0.9381250143051147,0.17098207771778107
3,0.9263736009597778,0.19731278717517853,0.9281250238418579,0.18652023375034332
4,0.9293749928474426,0.19363275170326233,0.9424999952316284,0.18271468579769135
